wavelength_nm,x_centroid_px,x_peak_px,displacement_px,filepath,dispersion_px_per_nm,resolution_nm
1143,621.190597,621,236.226296,scan_blocks_output/B6_1001_1300/00071_1143nm.npy,0.07722849999998971,51.79435053122271
1145,621.407927,621,236.443626,scan_blocks_output/B6_1001_1300/00072_1145nm.npy,0.07386825000000385,54.15046383256394
1147,621.48607,621,236.521769,scan_blocks_output/B6_1001_1300/00073_1147nm.npy,0.04088674999999853,97.83120448556424
1149,621.571474,621,236.607173,scan_blocks_output/B6_1001_1300/00074_1149nm.npy,0.04037424999998507,99.07304779659013
1151,621.647567,622,236.683266,scan_blocks_output/B6_1001_1300/00075_1151nm.npy,0.041971500000016704,95.3027649714308
1153,621.73936,622,236.775059,scan_blocks_output/B6_1001_1300/00076_1153nm.npy,0.07520974999999908,53.18459375280531
1155,621.948406,622,236.984104,scan_blocks_output/B6_1001_1300/00077_1155nm.npy,0.07320550000000026,54.640703225850324
1157,622.032182,622,237.067881,scan_blocks_output/B6_1001_1300/00078_1157nm.npy,0.07705400000000395,51.91164637786221
1159,622.256622,622,237.292321,scan_blocks_output/B6_1001_1300/00079_1159nm.npy,0.07613349999999741,52.53928953745901
1161,622.336716,622,237.372415,scan_blocks_output/B6_1001_1300/00080_1161nm.npy,0.045059000000009064,88.77249828001499
1163,622.436858,622,237.472556,scan_blocks_output/B6_1001_1300/00081_1163nm.npy,0.041536750000005895,96.3002642238363
1165,622.502863,622,237.538562,scan_blocks_output/B6_1001_1300/00082_1165nm.npy,0.03890674999999533,102.80992372790018
1167,622.592485,622,237.628184,scan_blocks_output/B6_1001_1300/00083_1167nm.npy,0.04341749999997546,92.12874992807649
1169,622.676533,622,237.712232,scan_blocks_output/B6_1001_1300/00084_1169nm.npy,0.04005674999999087,99.85832600001028
1171,622.752712,622,237.78841,scan_blocks_output/B6_1001_1300/00085_1171nm.npy,0.07531725000001188,53.10868360168977
1173,622.977802,622,238.013501,scan_blocks_output/B6_1001_1300/00086_1173nm.npy,0.11065150000001722,36.1495325413517
1175,623.195318,623,238.231017,scan_blocks_output/B6_1001_1300/00087_1175nm.npy,0.07714550000000031,51.85007550667225
1177,623.286384,623,238.322083,scan_blocks_output/B6_1001_1300/00088_1177nm.npy,0.04448349999998413,89.92098193715482
1179,623.373252,623,238.408951,scan_blocks_output/B6_1001_1300/00089_1179nm.npy,0.04245249999999601,94.22295506743717
1181,623.456194,623,238.491892,scan_blocks_output/B6_1001_1300/00090_1181nm.npy,0.03899375000000305,102.58054175347812
1183,623.529227,623,238.564926,scan_blocks_output/B6_1001_1300/00091_1183nm.npy,0.03829999999999245,104.43864229767071
1185,623.609394,623,238.645093,scan_blocks_output/B6_1001_1300/00092_1185nm.npy,0.041854000000000724,95.57031585989226
1187,623.696643,623,238.732342,scan_blocks_output/B6_1001_1300/00093_1187nm.npy,0.07809950000000754,51.216717136468404
1189,623.921792,623,238.957491,scan_blocks_output/B6_1001_1300/00094_1189nm.npy,0.07517974999998955,53.205816725920954
1191,623.997362,624,239.033061,scan_blocks_output/B6_1001_1300/00095_1191nm.npy,0.04157200000000216,96.2186086789135
1193,624.08808,624,239.123779,scan_blocks_output/B6_1001_1300/00096_1193nm.npy,0.07622225000000071,52.478114986109205
1195,624.302251,624,239.33795,scan_blocks_output/B6_1001_1300/00097_1195nm.npy,0.07272900000000959,54.99869378101545
1197,624.378996,624,239.414695,scan_blocks_output/B6_1001_1300/00098_1197nm.npy,0.03680275000002098,108.68753014374524
1199,624.449462,624,239.485161,scan_blocks_output/B6_1001_1300/00099_1199nm.npy,0.036739749999981086,108.87390360582364
1201,624.525955,624,239.561654,scan_blocks_output/B6_1001_1300/00100_1201nm.npy,0.07356124999998315,54.37645499499963
1203,624.743707,624,239.779406,scan_blocks_output/B6_1001_1300/00101_1203nm.npy,0.07813950000002023,51.19049904336429
1205,624.838513,624,239.874212,scan_blocks_output/B6_1001_1300/00102_1205nm.npy,0.04981725000001802,80.29347264247933
1207,624.942976,624,239.978675,scan_blocks_output/B6_1001_1300/00103_1207nm.npy,0.04429774999999836,90.29803996817328
1209,625.015704,624,240.051403,scan_blocks_output/B6_1001_1300/00104_1209nm.npy,0.03626374999998916,110.30298852162824
1211,625.088031,624,240.12373,scan_blocks_output/B6_1001_1300/00105_1211nm.npy,0.03980325000000562,100.49430636944057
1213,625.174917,625,240.210616,scan_blocks_output/B6_1001_1300/00106_1213nm.npy,0.04622100000000273,86.54074987559255
1215,625.272915,625,240.308614,scan_blocks_output/B6_1001_1300/00107_1215nm.npy,0.07653725000000122,52.26213379759445
1217,625.481066,625,240.516765,scan_blocks_output/B6_1001_1300/00108_1217nm.npy,0.07267074999998613,55.04277855947219
1219,625.563598,625,240.599297,scan_blocks_output/B6_1001_1300/00109_1219nm.npy,0.04504799999997999,88.79417510215274
1221,625.661258,625,240.696957,scan_blocks_output/B6_1001_1300/00110_1221nm.npy,0.04066775000001144,98.35803554410744
1223,625.726269,626,240.761968,scan_blocks_output/B6_1001_1300/00111_1223nm.npy,0.06573149999999828,60.85362421365867
1225,625.924184,626,240.959883,scan_blocks_output/B6_1001_1300/00112_1225nm.npy,0.06886199999999576,58.08718887049819
1227,626.001717,626,241.037416,scan_blocks_output/B6_1001_1300/00113_1227nm.npy,0.03809599999999591,104.99790004201043
1229,626.076568,626,241.112267,scan_blocks_output/B6_1001_1300/00114_1229nm.npy,0.07107250000001386,56.280558584532976
1231,626.286007,626,241.321706,scan_blocks_output/B6_1001_1300/00115_1231nm.npy,0.07253900000000613,55.142750796118804
1233,626.366724,626,241.402423,scan_blocks_output/B6_1001_1300/00116_1233nm.npy,0.037350250000002916,107.0943300245564
1235,626.435408,626,241.471107,scan_blocks_output/B6_1001_1300/00117_1235nm.npy,0.031970000000001164,125.11729746637018
1237,626.494604,626,241.530303,scan_blocks_output/B6_1001_1300/00118_1237nm.npy,0.03458499999999276,115.65707676740891
1239,626.573748,626,241.609447,scan_blocks_output/B6_1001_1300/00119_1239nm.npy,0.043342999999993026,92.28710518424299
1241,626.667976,626,241.703674,scan_blocks_output/B6_1001_1300/00120_1241nm.npy,0.04086624999999344,97.88028018231773
1243,626.737213,626,241.772912,scan_blocks_output/B6_1001_1300/00121_1243nm.npy,0.03199299999999994,125.02734973275429
1245,626.795948,626,241.831647,scan_blocks_output/B6_1001_1300/00122_1245nm.npy,0.03658325000000673,109.33965681013208
1247,626.883546,626,241.919245,scan_blocks_output/B6_1001_1300/00123_1247nm.npy,0.07484025000002248,53.447175817809246
1249,627.095309,627,242.131007,scan_blocks_output/B6_1001_1300/00124_1249nm.npy,0.0717975000000024,55.712246248126554
1251,627.170736,627,242.206435,scan_blocks_output/B6_1001_1300/00125_1251nm.npy,0.07276424999997744,54.972050148269794
1253,627.386366,627,242.422065,scan_blocks_output/B6_1001_1300/00126_1253nm.npy,0.07284224999997946,54.91318568552081
1255,627.462105,627,242.497804,scan_blocks_output/B6_1001_1300/00127_1255nm.npy,0.03554075000002399,112.54686521801875
1257,627.528529,627,242.564228,scan_blocks_output/B6_1001_1300/00128_1257nm.npy,0.03460900000001743,115.57687306764095
1259,627.600541,627,242.63624,scan_blocks_output/B6_1001_1300/00129_1259nm.npy,0.03532574999999838,113.2318492884138
1261,627.669832,627,242.705531,scan_blocks_output/B6_1001_1300/00130_1261nm.npy,0.0356952500000034,112.05972783492535
1263,627.743322,627,242.77902,scan_blocks_output/B6_1001_1300/00131_1263nm.npy,0.07015949999998838,57.01294906606607
1265,627.95047,627,242.986169,scan_blocks_output/B6_1001_1300/00132_1265nm.npy,0.0698972499999968,57.22685799513118
1267,628.022911,628,243.05861,scan_blocks_output/B6_1001_1300/00133_1267nm.npy,0.039418000000011943,101.47648282507454
1269,628.108142,628,243.143841,scan_blocks_output/B6_1001_1300/00134_1269nm.npy,0.03825050000000374,104.5737964209516
1271,628.175913,628,243.211612,scan_blocks_output/B6_1001_1300/00135_1271nm.npy,0.03510199999999486,113.95362087632003
1273,628.24855,628,243.284249,scan_blocks_output/B6_1001_1300/00136_1273nm.npy,0.07163399999998887,55.83940586873023
1275,628.462449,628,243.498148,scan_blocks_output/B6_1001_1300/00137_1275nm.npy,0.07296725000000492,54.819114054589285
1277,628.540419,628,243.576118,scan_blocks_output/B6_1001_1300/00138_1277nm.npy,0.03699975000000677,108.10883857321382
1279,628.610448,628,243.646147,scan_blocks_output/B6_1001_1300/00139_1279nm.npy,0.03738299999997707,107.00050825247982
1281,628.689951,628,243.72565,scan_blocks_output/B6_1001_1300/00140_1281nm.npy,0.0403079999999818,99.23588369558911
1283,628.77168,628,243.807379,scan_blocks_output/B6_1001_1300/00141_1283nm.npy,0.07420225000001324,53.906721157367684
1285,628.98676,628,244.022459,scan_blocks_output/B6_1001_1300/00142_1285nm.npy,0.07338825000002203,54.504638004023796
1287,629.065233,628,244.100932,scan_blocks_output/B6_1001_1300/00143_1287nm.npy,0.03602324999999951,111.03939816646346
1289,629.130853,629,244.166552,scan_blocks_output/B6_1001_1300/00144_1289nm.npy,0.03598349999998618,111.162060388832
1291,629.209167,629,244.244866,scan_blocks_output/B6_1001_1300/00145_1291nm.npy,0.041176500000005944,97.14278775513758
1293,629.295559,629,244.331258,scan_blocks_output/B6_1001_1300/00146_1293nm.npy,0.07158474999999953,55.8778231397054
1295,629.495506,629,244.531205,scan_blocks_output/B6_1001_1300/00147_1295nm.npy,0.07086599999999521,56.444557333562926
1297,629.579023,629,244.614722,scan_blocks_output/B6_1001_1300/00148_1297nm.npy,0.042505000000005566,94.1065756969645
1299,629.665526,629,244.701225,scan_blocks_output/B6_1001_1300/00149_1299nm.npy,0.04474974999999404,89.38597422333159
1301,629.758022,629,244.793721,scan_blocks_output/B7_1301_1700/00000_1301nm.npy,0.0651597499999923,61.38758973139818
1303,629.926165,629,244.961864,scan_blocks_output/B7_1301_1700/00001_1303nm.npy,0.006575249999997368,608.3418881413788
1305,629.784323,630,244.820022,scan_blocks_output/B7_1301_1700/00002_1305nm.npy,-0.02224099999997975,179.84802841615223
1307,629.837201,630,244.8729,scan_blocks_output/B7_1301_1700/00003_1307nm.npy,0.02679399999999532,149.2871538404381
1309,629.891499,630,244.927198,scan_blocks_output/B7_1301_1700/00004_1309nm.npy,0.10053974999999582,39.78525906420263
1311,630.23936,630,245.275059,scan_blocks_output/B7_1301_1700/00005_1311nm.npy,0.10528924999999845,37.99058308421856
1313,630.312656,630,245.348354,scan_blocks_output/B7_1301_1700/00006_1313nm.npy,0.03620749999998907,110.47434923706989
1315,630.38419,630,245.419889,scan_blocks_output/B7_1301_1700/00007_1315nm.npy,0.03366825000000517,118.80629376339387
1317,630.447329,630,245.483027,scan_blocks_output/B7_1301_1700/00008_1317nm.npy,0.03601374999999507,111.06868904239485
1319,630.528245,630,245.563944,scan_blocks_output/B7_1301_1700/00009_1319nm.npy,0.03606750000000147,110.90316767172209
1321,630.591599,630,245.627298,scan_blocks_output/B7_1301_1700/00010_1321nm.npy,0.0320325000000139,124.87317568089486
1323,630.656375,630,245.692074,scan_blocks_output/B7_1301_1700/00011_1323nm.npy,0.033466000000004215,119.52429331260073
1325,630.725463,630,245.761162,scan_blocks_output/B7_1301_1700/00012_1325nm.npy,0.030547749999982443,130.94254077640085
1327,630.778566,630,245.814265,scan_blocks_output/B7_1301_1700/00013_1327nm.npy,0.027257999999989124,146.74590945783243
1329,630.834495,630,245.870194,scan_blocks_output/B7_1301_1700/00014_1329nm.npy,0.06414075000000707,62.362850449980066
1331,631.035129,630,246.070828,scan_blocks_output/B7_1301_1700/00015_1331nm.npy,0.0672522500000241,59.477563947653294
1333,631.103504,630,246.139203,scan_blocks_output/B7_1301_1700/00016_1333nm.npy,0.03249375000001464,123.1005962684577
1335,631.165104,630,246.200803,scan_blocks_output/B7_1301_1700/00017_1335nm.npy,0.03042049999999108,131.49027793761354
1337,631.225186,630,246.260884,scan_blocks_output/B7_1301_1700/00018_1337nm.npy,0.06246274999998036,64.03816674740158
1339,631.414955,630,246.450654,scan_blocks_output/B7_1301_1700/00019_1339nm.npy,0.06295399999999063,63.53845665089741
1341,631.477002,630,246.512701,scan_blocks_output/B7_1301_1700/00020_1341nm.npy,0.03308624999999665,120.89614265746057
1343,631.5473,630,246.582999,scan_blocks_output/B7_1301_1700/00021_1343nm.npy,0.032810250000011365,121.91312166163362
1345,631.608243,630,246.643942,scan_blocks_output/B7_1301_1700/00022_1345nm.npy,0.03327825000002349,120.19862823307044
1347,631.680413,631,246.716112,scan_blocks_output/B7_1301_1700/00023_1347nm.npy,0.03156450000000177,126.72464319091941
1349,631.734501,631,246.7702,scan_blocks_output/B7_1301_1700/00024_1349nm.npy,0.032792999999998074,121.97725124265041
1351,631.811585,631,246.847284,scan_blocks_output/B7_1301_1700/00025_1351nm.npy,0.039210999999994556,102.01219045677375
1353,631.891345,631,246.927044,scan_blocks_output/B7_1301_1700/00026_1353nm.npy,0.0338299999999947,118.23825007391744
1355,631.946905,631,246.982604,scan_blocks_output/B7_1301_1700/00027_1355nm.npy,0.0309635000000128,129.1843622328983
1357,632.015199,631,247.050898,scan_blocks_output/B7_1301_1700/00028_1357nm.npy,0.06663149999999973,60.0316667041867
1359,632.213431,631,247.249129,scan_blocks_output/B7_1301_1700/00029_1359nm.npy,0.09689274999999498,41.28275851392604
1361,632.40277,631,247.438469,scan_blocks_output/B7_1301_1700/00030_1361nm.npy,0.060159999999996217,66.48936170213184
1363,632.454071,632,247.48977,scan_blocks_output/B7_1301_1700/00031_1363nm.npy,0.023531749999989415,169.98310792872604
1365,632.496897,632,247.532596,scan_blocks_output/B7_1301_1700/00032_1365nm.npy,0.03420349999998962,116.94709605745652
1367,632.590885,632,247.626584,scan_blocks_output/B7_1301_1700/00033_1367nm.npy,0.04041050000000723,98.98417490501934
1369,632.658539,632,247.694238,scan_blocks_output/B7_1301_1700/00034_1369nm.npy,0.03306500000002188,120.97383940714812
1371,632.723145,632,247.758844,scan_blocks_output/B7_1301_1700/00035_1371nm.npy,0.03449574999999072,115.95631345893555
1373,632.796522,632,247.832221,scan_blocks_output/B7_1301_1700/00036_1373nm.npy,0.03561675000000264,112.30670962397477
1375,632.865612,632,247.901311,scan_blocks_output/B7_1301_1700/00037_1375nm.npy,0.03412975000000529,117.19980369031066
1377,632.933041,632,247.96874,scan_blocks_output/B7_1301_1700/00038_1377nm.npy,0.03364474999997924,118.88927693035222
1379,633.000191,633,248.03589,scan_blocks_output/B7_1301_1700/00039_1379nm.npy,0.06262225000000399,63.87506038188895
1381,633.18353,633,248.219229,scan_blocks_output/B7_1301_1700/00040_1381nm.npy,0.0611925000000042,65.36748784572823
1383,633.244961,633,248.28066,scan_blocks_output/B7_1301_1700/00041_1383nm.npy,0.036293000000000575,110.21409087151618
1385,633.328702,633,248.364401,scan_blocks_output/B7_1301_1700/00042_1385nm.npy,0.04132924999998977,96.78375484677294
1387,633.410278,633,248.445977,scan_blocks_output/B7_1301_1700/00043_1387nm.npy,0.03856675000000109,103.71628410482829
1389,633.482969,633,248.518668,scan_blocks_output/B7_1301_1700/00044_1389nm.npy,0.07139850000001502,56.023585929664605
1391,633.695872,633,248.73157,scan_blocks_output/B7_1301_1700/00045_1391nm.npy,0.07019624999998086,56.98310094914031
1393,633.763754,633,248.799453,scan_blocks_output/B7_1301_1700/00046_1393nm.npy,0.03293700000000399,121.4439687888853
1395,633.82762,633,248.863319,scan_blocks_output/B7_1301_1700/00047_1395nm.npy,0.03223875000000476,124.07428948080833
1397,633.892709,633,248.928408,scan_blocks_output/B7_1301_1700/00048_1397nm.npy,0.03680474999998751,108.68162397520314
1399,633.974839,633,249.010538,scan_blocks_output/B7_1301_1700/00049_1399nm.npy,0.07158549999999764,55.877237708755715
1401,634.179051,633,249.214749,scan_blocks_output/B7_1301_1700/00050_1401nm.npy,0.0701057500000104,57.05666083023727
1403,634.255262,633,249.29096,scan_blocks_output/B7_1301_1700/00051_1403nm.npy,0.04062774999999874,98.45487382392882
1405,634.341562,633,249.377261,scan_blocks_output/B7_1301_1700/00052_1405nm.npy,0.03880050000000779,103.09145500700241
1407,634.410464,633,249.446163,scan_blocks_output/B7_1301_1700/00053_1407nm.npy,0.026246250000014015,152.40272419861367
1409,634.446547,633,249.482246,scan_blocks_output/B7_1301_1700/00054_1409nm.npy,0.03753849999998238,106.5572678717018
1411,634.560618,633,249.596316,scan_blocks_output/B7_1301_1700/00055_1411nm.npy,0.04525449999999864,88.38899998895403
1413,634.627565,633,249.663264,scan_blocks_output/B7_1301_1700/00056_1413nm.npy,0.035060250000015,114.08931767452566
1415,634.700859,633,249.736558,scan_blocks_output/B7_1301_1700/00057_1415nm.npy,0.07247175000000539,55.193920389664974
1417,634.917452,633,249.953151,scan_blocks_output/B7_1301_1700/00058_1417nm.npy,0.07166074999997818,55.81856176499992
1419,634.987502,633,250.023201,scan_blocks_output/B7_1301_1700/00059_1419nm.npy,0.0664549999999906,60.19110676398413
1421,635.183272,633,250.21897,scan_blocks_output/B7_1301_1700/00060_1421nm.npy,0.06945475000000556,57.59145342830663
1423,635.265321,633,250.301019,scan_blocks_output/B7_1301_1700/00061_1423nm.npy,0.04014349999999922,99.64253241496326
1425,635.343846,633,250.379545,scan_blocks_output/B7_1301_1700/00062_1425nm.npy,0.035856249999994816,111.55656266342906
1427,635.408746,633,250.444445,scan_blocks_output/B7_1301_1700/00063_1427nm.npy,0.03395150000000058,117.81511862509556
1429,635.479652,634,250.515351,scan_blocks_output/B7_1301_1700/00064_1429nm.npy,0.03568549999999959,112.09034481792453
1431,635.551488,634,250.587187,scan_blocks_output/B7_1301_1700/00065_1431nm.npy,0.03659350000000927,109.30903029223732
1433,635.626026,634,250.661724,scan_blocks_output/B7_1301_1700/00066_1433nm.npy,0.07159150000001091,55.872554702714574
1435,635.837854,634,250.873553,scan_blocks_output/B7_1301_1700/00067_1435nm.npy,0.07006724999999392,57.08801187431143
1437,635.906295,634,250.941994,scan_blocks_output/B7_1301_1700/00068_1437nm.npy,0.032156750000012835,124.39068002824924
1439,635.966481,635,251.00218,scan_blocks_output/B7_1301_1700/00069_1439nm.npy,0.03157924999999295,126.66545278943903
1441,636.032612,635,251.068311,scan_blocks_output/B7_1301_1700/00070_1441nm.npy,0.032709749999980886,122.28769709344576
1443,636.09732,635,251.133019,scan_blocks_output/B7_1301_1700/00071_1443nm.npy,0.03278500000001827,122.0070154033177
1445,636.163752,635,251.199451,scan_blocks_output/B7_1301_1700/00072_1445nm.npy,0.041660750000005464,96.01363393600631
1447,636.263963,635,251.299662,scan_blocks_output/B7_1301_1700/00073_1447nm.npy,0.04193250000000148,95.39140284981478
1449,636.331482,635,251.367181,scan_blocks_output/B7_1301_1700/00074_1449nm.npy,0.033693499999998267,118.71726000564517
1451,636.398737,635,251.434436,scan_blocks_output/B7_1301_1700/00075_1451nm.npy,0.0383409999999742,104.32696069488776
1453,636.484846,635,251.520545,scan_blocks_output/B7_1301_1700/00076_1453nm.npy,0.039552250000014055,101.13204684938476
1455,636.556946,635,251.592645,scan_blocks_output/B7_1301_1700/00077_1455nm.npy,0.10021174999999971,39.915478973274205
1457,636.885693,635,251.921392,scan_blocks_output/B7_1301_1700/00078_1457nm.npy,0.09899974999999017,40.404142434707126
1459,636.952945,635,251.988644,scan_blocks_output/B7_1301_1700/00079_1459nm.npy,0.04257875000001832,93.94357514014101
1461,637.056008,635,252.091707,scan_blocks_output/B7_1301_1700/00080_1461nm.npy,0.04570050000000947,87.52639467837707
1463,637.135747,635,252.171446,scan_blocks_output/B7_1301_1700/00081_1463nm.npy,0.039046249999984184,102.44261612835088
1465,637.212193,635,252.247891,scan_blocks_output/B7_1301_1700/00082_1465nm.npy,0.04258399999997664,93.93199323694802
1467,637.306083,635,252.341782,scan_blocks_output/B7_1301_1700/00083_1467nm.npy,0.043981999999999744,90.94629621208729
1469,637.388121,635,252.42382,scan_blocks_output/B7_1301_1700/00084_1469nm.npy,0.04033450000000016,99.1706851454706
1471,637.467421,636,252.50312,scan_blocks_output/B7_1301_1700/00085_1471nm.npy,0.07694500000002336,51.98518422248081
1473,637.695901,636,252.7316,scan_blocks_output/B7_1301_1700/00086_1473nm.npy,0.07742850000002477,51.66056426249663
1475,637.777135,636,252.812834,scan_blocks_output/B7_1301_1700/00087_1475nm.npy,0.034178249999996524,117.0334935229395
1477,637.832614,636,252.868313,scan_blocks_output/B7_1301_1700/00088_1477nm.npy,0.03818249999997647,104.76003404707562
1479,637.929865,636,252.965564,scan_blocks_output/B7_1301_1700/00089_1479nm.npy,0.04302774999999315,92.96326208088122
1481,638.004725,636,253.040424,scan_blocks_output/B7_1301_1700/00090_1481nm.npy,0.038826749999998356,103.02175690729122
1483,638.085172,636,253.120871,scan_blocks_output/B7_1301_1700/00091_1483nm.npy,0.07591249999998695,52.69224436029228
1485,638.308375,636,253.344074,scan_blocks_output/B7_1301_1700/00092_1485nm.npy,0.07626275000001215,52.4502460244269
1487,638.390223,636,253.425922,scan_blocks_output/B7_1301_1700/00093_1487nm.npy,0.07213925000002064,55.4483169702881
1489,638.596932,636,253.632631,scan_blocks_output/B7_1301_1700/00094_1489nm.npy,0.07620825000000764,52.487755590760834
1491,638.695056,636,253.730755,scan_blocks_output/B7_1301_1700/00095_1491nm.npy,0.04614325000000008,86.68656845800834
1493,638.781505,636,253.817204,scan_blocks_output/B7_1301_1700/00096_1493nm.npy,0.04135549999998034,96.72232230300447
1495,638.860478,637,253.896177,scan_blocks_output/B7_1301_1700/00097_1495nm.npy,0.041045999999994365,97.45163962385006
1497,638.945689,637,253.981388,scan_blocks_output/B7_1301_1700/00098_1497nm.npy,0.04538375000001338,88.13727380392368
1499,639.042013,636,254.077712,scan_blocks_output/B7_1301_1700/00099_1499nm.npy,0.04512074999999527,88.65100868226746
1501,639.126172,637,254.161871,scan_blocks_output/B7_1301_1700/00100_1501nm.npy,0.03966600000001108,100.84203095847533
1503,639.200677,637,254.236376,scan_blocks_output/B7_1301_1700/00101_1503nm.npy,0.07697600000000193,51.964248596963984
1505,639.434076,637,254.469775,scan_blocks_output/B7_1301_1700/00102_1505nm.npy,0.11097624999999312,36.043748099257705
1507,639.644582,637,254.680281,scan_blocks_output/B7_1301_1700/00103_1507nm.npy,0.07285074999998642,54.906778584993916
1509,639.725479,637,254.761178,scan_blocks_output/B7_1301_1700/00104_1509nm.npy,0.041957749999994576,95.33399669907269
1511,639.812413,637,254.848112,scan_blocks_output/B7_1301_1700/00105_1511nm.npy,0.03989425000000324,100.2650757941226
1513,639.885056,637,254.920755,scan_blocks_output/B7_1301_1700/00106_1513nm.npy,0.03751349999998865,106.62828048572408
1515,639.962467,637,254.998166,scan_blocks_output/B7_1301_1700/00107_1515nm.npy,0.036877000000004045,108.46869322340649
1517,640.032564,637,255.068263,scan_blocks_output/B7_1301_1700/00108_1517nm.npy,0.04236600000001545,94.41533305005291
1519,640.131931,637,255.167629,scan_blocks_output/B7_1301_1700/00109_1519nm.npy,0.04295824999999809,93.11366268412186
1521,640.204397,637,255.240096,scan_blocks_output/B7_1301_1700/00110_1521nm.npy,0.0755969999999877,52.912152598656704
1523,640.434319,637,255.470017,scan_blocks_output/B7_1301_1700/00111_1523nm.npy,0.08263175000001866,48.40754310539347
1525,640.534924,637,255.570623,scan_blocks_output/B7_1301_1700/00112_1525nm.npy,0.04139650000001893,96.62652639711499
1527,640.599905,637,255.635603,scan_blocks_output/B7_1301_1700/00113_1527nm.npy,0.0421244999999999,94.95661669574736
